date,time,tag,detail
"2026-08-21","03:42:21","[ANPR_EVENT]","plate=6669УНЧ  conf=90%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:42:21","[ANPR_EVENT]","plate=1583УНЕ  conf=90%  dir=enter  lot=""СТӨ""  cam=52"
"2026-08-21","03:42:16","[ANPR_EVENT]","plate=9061УНО  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:42:15","[ANPR_EVENT]","plate=4194УНВ  conf=74%  dir=enter  lot=""Раш булаг""  cam=34"
"2026-08-21","03:42:14","[ANPR_EVENT]","plate=5969УНЭ  conf=70%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","03:42:13","[ANPR_EVENT]","plate=0799УКР  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:42:12","[ANPR_EVENT]","plate=1871УНД  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:42:10","[ANPR_EVENT]","plate=6877ДАА  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:42:08","[ANPR_EVENT]","plate=9061УНХ  conf=78%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","03:42:08","[ANPR_EVENT]","plate=6709УЕУ  conf=94%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:42:06","[ANPR_EVENT]","plate=5975УКР  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:42:04","[ANPR_EVENT]","plate=9055УБҮ  conf=46%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","03:42:01","[ANPR_EVENT]","plate=0739УАТ  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:41:54","[ANPR_EVENT]","plate=0045УАН  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:41:54","[ANPR_EVENT]","plate=6587УЕК  conf=90%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","03:41:50","[ANPR_EVENT]","plate=8015УЕУ  conf=94%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:41:49","[ANPR_EVENT]","plate=6163УКУ  conf=78%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:41:49","[ANPR_EVENT]","plate=7283УБА  conf=90%  dir=enter  lot=""Морьтон""  cam=40"
"2026-08-21","03:41:48","[ANPR_EVENT]","plate=0107УКР  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:41:48","[ANPR_EVENT]","plate=8375УЕВ  conf=82%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","03:41:42","[ANPR_EVENT]","plate=6797УАН  conf=94%  dir=exit  lot=""100 айл эмнэлэг""  cam=71"
"2026-08-21","03:41:39","[ANPR_EVENT]","plate=1353УКС  conf=86%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:41:38","[ANPR_EVENT]","plate=5973УЕК  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:41:38","[ANPR_EVENT]","plate=1117УНУ  conf=78%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:41:36","[ANPR_EVENT]","plate=4243УНБ  conf=86%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:41:36","[ANPR_EVENT]","plate=2411УНП  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:41:33","[ANPR_EVENT]","plate=9061УНХ  conf=70%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:41:31","[ANPR_EVENT]","plate=4221УБМ  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:41:29","[ANPR_EVENT]","plate=6602УБЕ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:41:20","[ANPR_EVENT]","plate=4521УНД  conf=90%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","03:41:18","[ANPR_EVENT]","plate=1559УБР  conf=30%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:41:13","[ANPR_EVENT]","plate=9897УНП  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","03:41:10","[ANPR_EVENT]","plate=9513УЕВ  conf=82%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","03:41:06","[ANPR_EVENT]","plate=8719УБО  conf=94%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:41:05","[ANPR_EVENT]","plate=3867УЕУ  conf=94%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:41:04","[ANPR_EVENT]","plate=1107УБГ  conf=54%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","03:41:03","[ANPR_EVENT]","plate=1099УКМ  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:41:00","[ANPR_EVENT]","plate=3166УНӨ  conf=98%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:40:59","[ANPR_EVENT]","plate=6303БРА  conf=78%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","03:40:58","[ANPR_EVENT]","plate=7437УЕТ  conf=86%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:40:57","[ANPR_EVENT]","plate=8473УБЯ  conf=78%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","03:40:57","[ANPR_EVENT]","plate=8281УКР  conf=82%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","03:40:52","[ANPR_EVENT]","plate=7834УББ  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:40:49","[ANPR_EVENT]","plate=7659УНИ  conf=78%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:40:48","[ANPR_EVENT]","plate=8987УНН  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:40:48","[ANPR_EVENT]","plate=5966УБҮ  conf=46%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:40:45","[ANPR_EVENT]","plate=0003УНМ  conf=94%  dir=enter  lot=""Морьтон""  cam=40"
"2026-08-21","03:40:43","[ANPR_EVENT]","plate=3027УАО  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:40:43","[ANPR_EVENT]","plate=1103УЕК  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:40:42","[ANPR_EVENT]","plate=9393УБН  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:40:40","[ANPR_EVENT]","plate=0267УКО  conf=54%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:40:24","[ANPR_EVENT]","plate=6423УАЕ  conf=86%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:40:22","[ANPR_EVENT]","plate=5960УАТ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:40:16","[ANPR_EVENT]","plate=3971УНЕ  conf=90%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","03:40:10","[ANPR_EVENT]","plate=4365УЕА  conf=94%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","03:40:10","[ANPR_EVENT]","plate=0027УЕЕ  conf=78%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","03:40:08","[ANPR_EVENT]","plate=9497УКК  conf=94%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:39:52","[ANPR_EVENT]","plate=7479УНҮ  conf=78%  dir=exit  lot=""100 айл орос кабел""  cam=45"
"2026-08-21","03:39:51","[ANPR_EVENT]","plate=4925УЕТ  conf=86%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:39:51","[ANPR_EVENT]","plate=7086УБМ  conf=90%  dir=enter  lot=""Туушин""  cam=54"
"2026-08-21","03:39:50","[ANPR_EVENT]","plate=4513УНҮ  conf=90%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:39:50","[ANPR_EVENT]","plate=3644УБН  conf=94%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","03:39:49","[ANPR_EVENT]","plate=8015УБД  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:39:49","[ANPR_EVENT]","plate=2124УЕХ  conf=82%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","03:39:45","[ANPR_EVENT]","plate=4535УНН  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:39:41","[ANPR_EVENT]","plate=4365УБА  conf=50%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","03:39:41","[ANPR_EVENT]","plate=6393УБЗ  conf=78%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:39:38","[ANPR_EVENT]","plate=6747УБК  conf=74%  dir=exit  lot=""БСБ Андууд""  cam=23"
"2026-08-21","03:39:33","[ANPR_EVENT]","plate=3457УНУ  conf=78%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","03:39:31","[ANPR_EVENT]","plate=5955УБӨ  conf=86%  dir=enter  lot=""100 айл орос кабел""  cam=44"
"2026-08-21","03:39:24","[ANPR_EVENT]","plate=1757УНТ  conf=94%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:39:23","[ANPR_EVENT]","plate=0605УЕТ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","03:39:23","[ANPR_EVENT]","plate=4022ЭДБ  conf=34%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:39:21","[ANPR_EVENT]","plate=8889УБЧ  conf=94%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:39:17","[ANPR_EVENT]","plate=3039УНГ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","03:39:12","[ANPR_EVENT]","plate=8917УКС  conf=94%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:39:11","[ANPR_EVENT]","plate=4141УКА  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:39:10","[ANPR_EVENT]","plate=0747УНП  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","03:39:10","[ANPR_EVENT]","plate=5895УАВ  conf=86%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:39:09","[ANPR_EVENT]","plate=3299УБЭ  conf=98%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:39:08","[ANPR_EVENT]","plate=1947УНГ  conf=82%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:39:03","[ANPR_EVENT]","plate=6051УБМ  conf=86%  dir=exit  lot=""100 айл орос кабел""  cam=45"
"2026-08-21","03:38:59","[ANPR_EVENT]","plate=3589УБР  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:38:55","[ANPR_EVENT]","plate=1935УЕУ  conf=82%  dir=exit  lot=""Спорт""  cam=79"
"2026-08-21","03:38:53","[ANPR_EVENT]","plate=0203БРА  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:38:52","[ANPR_EVENT]","plate=3644УБН  conf=90%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:38:51","[ANPR_EVENT]","plate=4367УКА  conf=90%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:38:49","[ANPR_EVENT]","plate=1897УБИ  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:38:45","[ANPR_EVENT]","plate=3303УББ  conf=86%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:38:44","[ANPR_EVENT]","plate=5925УЕА  conf=86%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","03:38:42","[ANPR_EVENT]","plate=2593УЕХ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:38:38","[ANPR_EVENT]","plate=2791УЕХ  conf=94%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:38:35","[ANPR_EVENT]","plate=4365УНХ  conf=86%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:38:35","[ANPR_EVENT]","plate=4357УНГ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:38:32","[ANPR_EVENT]","plate=9223ДА  conf=14%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:38:27","[ANPR_EVENT]","plate=3850УАА  conf=46%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:38:24","[ANPR_EVENT]","plate=0005УБМ  conf=86%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:38:23","[ANPR_EVENT]","plate=6557УАЕ  conf=86%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","03:38:22","[ANPR_EVENT]","plate=8495ЗД  conf=54%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:38:20","[ANPR_EVENT]","plate=7519УНЧ  conf=78%  dir=exit  lot=""ҮЦХ-Баруун""  cam=60"
"2026-08-21","03:38:20","[ANPR_EVENT]","plate=9629УБҮ  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:38:17","[ANPR_EVENT]","plate=6835ДАН  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:38:17","[ANPR_EVENT]","plate=6393УБЗ  conf=86%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:38:15","[ANPR_EVENT]","plate=5349УБЯ  conf=86%  dir=exit  lot=""ҮЦХ-Баруун""  cam=59"
"2026-08-21","03:38:15","[ANPR_EVENT]","plate=9037УБП  conf=86%  dir=enter  lot=""Туушин""  cam=54"
"2026-08-21","03:38:15","[ANPR_EVENT]","plate=0747УНП  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","03:38:11","[ANPR_EVENT]","plate=5581ТӨА  conf=90%  dir=enter  lot=""СТӨ""  cam=52"
"2026-08-21","03:38:10","[ANPR_EVENT]","plate=0043УАМ  conf=82%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","03:38:07","[ANPR_EVENT]","plate=9697УАУ  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:38:05","[ANPR_EVENT]","plate=0027УЕЕ  conf=98%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:38:02","[ANPR_EVENT]","plate=7086УБМ  conf=94%  dir=enter  lot=""СТӨ""  cam=52"
"2026-08-21","03:38:02","[ANPR_EVENT]","plate=1113УБЕ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:37:55","[ANPR_EVENT]","plate=3247УЕС  conf=86%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","03:37:55","[ANPR_EVENT]","plate=3137УБХ  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:37:51","[ANPR_EVENT]","plate=1428УНЕ  conf=86%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:37:47","[ANPR_EVENT]","plate=2043УБВ  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:37:42","[ANPR_EVENT]","plate=9815УБП  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:37:40","[ANPR_EVENT]","plate=9009УНТ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:37:39","[ANPR_EVENT]","plate=5401УАР  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:37:38","[ANPR_EVENT]","plate=2317УНВ  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","03:37:35","[ANPR_EVENT]","plate=2527УБЛ  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:37:35","[ANPR_EVENT]","plate=2867УБМ  conf=90%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","03:37:29","[ANPR_EVENT]","plate=0143УБӨ  conf=86%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:37:29","[ANPR_EVENT]","plate=6073УКК  conf=86%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:37:28","[ANPR_EVENT]","plate=9987УАР  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","03:37:22","[ANPR_EVENT]","plate=7834УББ  conf=86%  dir=enter  lot=""3-р эмнэлэг""  cam=50"
"2026-08-21","03:37:22","[ANPR_EVENT]","plate=2791УЕХ  conf=90%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:37:19","[ANPR_EVENT]","plate=9409УНЭ  conf=74%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","03:37:16","[ANPR_EVENT]","plate=2799УКУ  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:37:12","[ANPR_EVENT]","plate=7984УАМ  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:37:12","[ANPR_EVENT]","plate=7679УББ  conf=82%  dir=exit  lot=""100 айл орос кабел""  cam=45"
"2026-08-21","03:37:11","[ANPR_EVENT]","plate=9651ХЭҮ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=63"
"2026-08-21","03:37:10","[ANPR_EVENT]","plate=8269УБР  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:37:09","[ANPR_EVENT]","plate=1175УНТ  conf=82%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:37:08","[ANPR_EVENT]","plate=5800УБТ  conf=90%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:37:03","[ANPR_EVENT]","plate=7385УНК  conf=86%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","03:37:00","[ANPR_EVENT]","plate=201МНД  conf=14%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","03:36:57","[ANPR_EVENT]","plate=4893ТӨҮ  conf=90%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:36:57","[ANPR_EVENT]","plate=0005УБМ  conf=62%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:36:55","[ANPR_EVENT]","plate=4369УНӨ  conf=66%  dir=exit  lot=""100 айл эмнэлэг""  cam=71"
"2026-08-21","03:36:52","[ANPR_EVENT]","plate=2979УАС  conf=90%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:36:52","[ANPR_EVENT]","plate=0014УБЗ  conf=94%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:36:49","[ANPR_EVENT]","plate=7400УАУ  conf=86%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:36:47","[ANPR_EVENT]","plate=8517УБЧ  conf=90%  dir=enter  lot=""СТӨ""  cam=52"
"2026-08-21","03:36:45","[ANPR_EVENT]","plate=7703УБӨ  conf=90%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","03:36:43","[ANPR_EVENT]","plate=3645УКМ  conf=90%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:36:38","[ANPR_EVENT]","plate=5173УЕУ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:36:37","[ANPR_EVENT]","plate=3603УЕА  conf=90%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:36:36","[ANPR_EVENT]","plate=0634БУЛ  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:36:35","[ANPR_EVENT]","plate=5987УНБ  conf=78%  dir=enter  lot=""Андууд""  cam=10"
"2026-08-21","03:36:35","[ANPR_EVENT]","plate=7680УБЯ  conf=42%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:36:33","[ANPR_EVENT]","plate=9013УНК  conf=86%  dir=enter  lot=""Ялалт""  cam=28"
"2026-08-21","03:36:33","[ANPR_EVENT]","plate=7719УАО  conf=26%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:36:31","[ANPR_EVENT]","plate=7479УАУ  conf=82%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:36:30","[ANPR_EVENT]","plate=3295УАМ  conf=90%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:36:29","[ANPR_EVENT]","plate=5325УАА  conf=94%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:36:29","[ANPR_EVENT]","plate=7105УЕК  conf=82%  dir=exit  lot=""100 айл орос кабел""  cam=45"
"2026-08-21","03:36:27","[ANPR_EVENT]","plate=8829УАХ  conf=94%  dir=enter  lot=""Гэгээнтэн урд""  cam=74"
"2026-08-21","03:36:27","[ANPR_EVENT]","plate=0213УНЗ  conf=90%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","03:36:23","[ANPR_EVENT]","plate=8187УАВ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=51"
"2026-08-21","03:36:21","[ANPR_EVENT]","plate=3105УАК  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:36:17","[ANPR_EVENT]","plate=6462УБР  conf=82%  dir=exit  lot=""гэгээнтэн хойд""  cam=73"
"2026-08-21","03:36:16","[ANPR_EVENT]","plate=4650ӨВЕ  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:36:14","[ANPR_EVENT]","plate=0380УНТ  conf=86%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:36:12","[ANPR_EVENT]","plate=9083УАО  conf=90%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","03:36:11","[ANPR_EVENT]","plate=6265УЕС  conf=94%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:36:09","[ANPR_EVENT]","plate=5745ӨВХ  conf=90%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:36:03","[ANPR_EVENT]","plate=6703УНТ  conf=90%  dir=exit  lot=""Ялалт""  cam=29"
"2026-08-21","03:36:02","[ANPR_EVENT]","plate=1207УКС  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:35:59","[ANPR_EVENT]","plate=0003УАС  conf=46%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:35:58","[ANPR_EVENT]","plate=2323УБХ  conf=94%  dir=enter  lot=""Барилгачдын талбай""  cam=61"
"2026-08-21","03:35:55","[ANPR_EVENT]","plate=0213УНЗ  conf=98%  dir=enter  lot=""гэгээнтэн хойд""  cam=72"
"2026-08-21","03:35:52","[ANPR_EVENT]","plate=1359УНБ  conf=74%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:35:51","[ANPR_EVENT]","plate=8435УКА  conf=94%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:35:47","[ANPR_EVENT]","plate=121УЕЕ  conf=62%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:35:46","[ANPR_EVENT]","plate=2267УНЦ  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:35:46","[ANPR_EVENT]","plate=2613УЕС  conf=86%  dir=exit  lot=""Хан гарьд""  cam=33"
"2026-08-21","03:35:44","[ANPR_EVENT]","plate=7680УБЯ  conf=22%  dir=enter  lot=""Соло""  cam=20"
"2026-08-21","03:35:43","[ANPR_EVENT]","plate=5259УНЭ  conf=94%  dir=exit  lot=""Андууд""  cam=11"
"2026-08-21","03:35:37","[ANPR_EVENT]","plate=3039УНГ  conf=98%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:35:33","[ANPR_EVENT]","plate=1465УНА  conf=90%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:35:30","[ANPR_EVENT]","plate=8155УБА  conf=86%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","03:35:25","[ANPR_EVENT]","plate=1018БНН  conf=94%  dir=exit  lot=""3-р эмнэлэг""  cam=49"
"2026-08-21","03:35:24","[ANPR_EVENT]","plate=1740УБГ  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:35:23","[ANPR_EVENT]","plate=7735УНИ  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:35:22","[ANPR_EVENT]","plate=9609УЕА  conf=46%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:35:13","[ANPR_EVENT]","plate=1601УКР  conf=94%  dir=enter  lot=""3-р эмнэлэг""  cam=48"
"2026-08-21","03:35:12","[ANPR_EVENT]","plate=1428УНЕ  conf=98%  dir=exit  lot=""ҮЦХ-Зүүн""  cam=85"
"2026-08-21","03:35:12","[ANPR_EVENT]","plate=6054УАА  conf=86%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","03:35:10","[ANPR_EVENT]","plate=6797УАН  conf=90%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:35:10","[ANPR_EVENT]","plate=5432БН  conf=14%  dir=enter  lot=""Хан гарьд""  cam=32"
"2026-08-21","03:35:09","[ANPR_EVENT]","plate=6677УБҮ  conf=90%  dir=enter  lot=""ҮЦХ-Зүүн""  cam=84"
"2026-08-21","03:35:07","[ANPR_EVENT]","plate=9649УБЕ  conf=94%  dir=exit  lot=""Барилгачдын талбай""  cam=62"
"2026-08-21","03:35:05","[ANPR_EVENT]","plate=8219УНМ  conf=82%  dir=enter  lot=""MonnisBuilding""  cam=16"
"2026-08-21","03:35:04","[ANPR_EVENT]","plate=2594ХЭҮ  conf=90%  dir=enter  lot=""100 айл барилгачин""  cam=42"
"2026-08-21","03:35:01","[ANPR_EVENT]","plate=1243УБЕ  conf=90%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:35:00","[ANPR_EVENT]","plate=4369УНӨ  conf=94%  dir=enter  lot=""100 айл эмнэлэг""  cam=70"
"2026-08-21","03:35:00","[ANPR_EVENT]","plate=1469УНУ  conf=98%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:34:53","[ANPR_EVENT]","plate=3467УЕН  conf=94%  dir=exit  lot=""Соло""  cam=21"
"2026-08-21","03:34:47","[ANPR_EVENT]","plate=2117УКО  conf=86%  dir=enter  lot=""Спорт""  cam=78"
"2026-08-21","03:34:45","[ANPR_EVENT]","plate=0391УКК  conf=78%  dir=exit  lot=""100 айл барилгачин""  cam=43"
"2026-08-21","03:34:42","[ANPR_EVENT]","plate=4511УНН  conf=74%  dir=exit  lot=""Гэгээнтэн урд""  cam=75"
"2026-08-21","03:34:41","[ANPR_EVENT]","plate=3819УНП  conf=90%  dir=enter  lot=""ҮЦХ-Баруун""  cam=58"
"2026-08-21","03:34:34","[ANPR_EVENT]","plate=2613УЕС  conf=90%  dir=enter  lot=""Хан гарьд""  cam=32"
